article_id,blank,calendar_week,id,in_production,net_raw_demand,preview_0,preview_1,preview_10,preview_11,preview_12,preview_13,preview_14,preview_15,preview_2,preview_3,preview_4,preview_5,preview_6,preview_7,preview_8,preview_9,preview_sum,produce_with_blank,production_demand,stock,total_demand,week_cos,week_sin,year
24799,0,28,150728,0,0,0,198,0,682,0,0,0,0,0,0,18,0,0,0,0,0,898,0,0,1000,898,-0.9709418174260521,-0.23931566428755743,2024
24804,0,28,150732,0,40,350,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,390,1,0,0,40,-0.9709418174260521,-0.23931566428755743,2024
24807,0,28,150735,0,0,0,0,0,0,0,14,0,0,311,0,0,245,0,0,0,436,1006,0,0,1670,1006,-0.9709418174260521,-0.23931566428755743,2024
24808,0,28,150736,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,73,1,1000,0,73,-0.9709418174260521,-0.23931566428755743,2024
24809,0,28,150737,0,0,0,0,0,192,0,0,0,0,130,0,0,0,0,0,0,0,322,0,0,1650,322,-0.9709418174260521,-0.23931566428755743,2024
24810,0,28,150738,0,481,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,293,481,1,1000,0,481,-0.9709418174260521,-0.23931566428755743,2024
24811,0,28,150739,0,0,0,0,149,0,0,0,0,0,0,0,0,663,0,0,0,0,812,0,0,3000,812,-0.9709418174260521,-0.23931566428755743,2024
24812,0,28,150740,0,315,0,0,0,0,0,0,0,0,0,315,0,0,0,0,0,0,315,1,1000,0,315,-0.9709418174260521,-0.23931566428755743,2024
24814,0,28,150742,0,120,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,120,1,0,0,120,-0.9709418174260521,-0.23931566428755743,2024
24815,0,28,150743,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,150,0,0,1530,150,-0.9709418174260521,-0.23931566428755743,2024
24816,0,28,150744,0,0,0,0,0,0,0,0,108,0,173,0,0,0,534,0,0,0,815,0,0,1020,815,-0.9709418174260521,-0.23931566428755743,2024
24817,0,28,150745,0,239,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,0,239,1,1000,0,239,-0.9709418174260521,-0.23931566428755743,2024
24823,0,28,150751,500,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,172,0,254,0,0,710,254,-0.9709418174260521,-0.23931566428755743,2024
24824,0,28,150752,2000,0,0,0,0,0,1669,0,0,0,0,1669,0,0,0,0,0,0,3338,0,0,3360,3338,-0.9709418174260521,-0.23931566428755743,2024
24826,0,28,150754,0,0,204,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,266,0,0,844,62,-0.9709418174260521,-0.23931566428755743,2024
24828,0,28,150755,500,0,0,495,0,0,0,268,0,0,0,0,0,0,268,0,0,0,1031,0,0,1060,1031,-0.9709418174260521,-0.23931566428755743,2024
24829,0,28,150756,0,0,0,0,0,0,217,50,0,0,0,0,0,0,0,0,2386,0,2653,0,0,3455,2653,-0.9709418174260521,-0.23931566428755743,2024
24830,0,28,150757,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,202,0,0,321,0,0,650,321,-0.9709418174260521,-0.23931566428755743,2024
24833,0,28,150760,0,0,0,612,0,0,0,0,0,0,0,0,0,574,0,0,0,788,1974,0,0,2250,1974,-0.9709418174260521,-0.23931566428755743,2024
24837,0,28,150763,0,1311,0,977,0,0,1840,0,328,0,0,0,1752,0,0,0,1364,0,6261,0,0,4950,6261,-0.9709418174260521,-0.23931566428755743,2024
24825,0,28,150753,0,518,0,0,0,0,0,227,0,0,0,0,0,0,0,441,0,0,668,0,1000,150,668,-0.9709418174260521,-0.23931566428755743,2024
24832,0,28,150759,0,2567,0,0,551,0,693,0,285,1057,0,0,0,0,2528,0,13,0,5127,0,4000,2560,5127,-0.9709418174260521,-0.23931566428755743,2024
24834,0,28,150761,0,922,0,0,0,0,523,0,0,0,0,0,807,0,0,0,618,0,1948,0,2000,1026,1948,-0.9709418174260521,-0.23931566428755743,2024
24813,0,28,150741,0,221,0,0,0,0,281,0,0,0,0,0,490,0,0,0,0,0,771,0,1000,550,771,-0.9709418174260521,-0.23931566428755743,2024
24818,0,28,150746,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,419,0,1000,500,419,-0.9709418174260521,-0.23931566428755743,2024
24795,0,28,150724,0,245,0,0,0,295,0,0,0,0,0,0,0,400,0,0,0,0,695,1,1000,450,695,-0.9709418174260521,-0.23931566428755743,2024
24805,0,28,150733,0,295,0,125,0,0,0,0,0,0,0,0,0,0,0,0,170,0,295,1,1000,0,295,-0.9709418174260521,-0.23931566428755743,2024
24800,0,28,150729,0,688,0,0,0,0,0,266,0,0,0,0,512,0,0,0,0,0,778,1,1000,90,778,-0.9709418174260521,-0.23931566428755743,2024
24801,0,28,150730,0,160,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,960,1,1000,800,960,-0.9709418174260521,-0.23931566428755743,2024
24806,0,28,150734,0,718,184,0,0,0,46,0,0,0,0,0,0,0,189,483,0,0,902,1,1000,0,718,-0.9709418174260521,-0.23931566428755743,2024
24819,0,28,150747,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,713,0,1000,790,713,-0.9709418174260521,-0.23931566428755743,2024
24821,0,28,150749,0,162,506,0,0,0,0,0,0,23,0,0,0,539,0,0,0,0,1068,1,1000,400,562,-0.9709418174260521,-0.23931566428755743,2024
24822,0,28,150750,0,746,654,0,0,0,0,0,0,0,0,0,0,0,0,746,0,0,1400,0,1000,0,746,-0.9709418174260521,-0.23931566428755743,2024
24786,0,28,150716,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,390,1,1000,0,390,-0.9709418174260521,-0.23931566428755743,2024
24787,0,28,150717,0,1243,0,177,0,0,133,0,0,0,0,38,0,341,366,0,0,278,1333,1,2000,90,1333,-0.9709418174260521,-0.23931566428755743,2024
24785,0,28,150715,0,1666,2331,0,0,0,0,2079,0,0,0,0,1960,0,0,3497,0,0,9867,0,3000,5870,7536,-0.9709418174260521,-0.23931566428755743,2024
24794,0,28,150723,0,466,0,218,0,0,0,80,0,0,0,0,618,0,0,0,0,0,916,1,1000,450,916,-0.9709418174260521,-0.23931566428755743,2024
24820,0,28,150748,0,588,0,0,0,0,0,350,0,0,0,0,0,0,0,20,0,218,588,0,1000,0,588,-0.9709418174260521,-0.23931566428755743,2024
24838,0,28,150764,1000,0,0,0,0,0,0,0,0,0,0,0,1286,0,0,0,0,0,1286,0,0,1730,1286,-0.9709418174260521,-0.23931566428755743,2024
24843,0,28,150766,0,0,0,0,0,0,0,0,0,0,0,7,0,0,76,0,0,0,83,0,0,160,83,-0.9709418174260521,-0.23931566428755743,2024
24844,0,28,150767,0,1884,0,0,2391,0,0,0,0,325,0,2168,0,0,0,0,0,0,4884,0,0,3000,4884,-0.9709418174260521,-0.23931566428755743,2024
24845,0,28,150768,0,570,0,0,0,0,0,630,0,0,876,0,0,1283,0,0,0,1251,4040,0,0,3470,4040,-0.9709418174260521,-0.23931566428755743,2024
24848,0,28,150771,0,76,0,120,57,0,0,139,0,0,0,0,0,0,0,7,89,114,526,0,0,450,526,-0.9709418174260521,-0.23931566428755743,2024
24849,0,28,150772,2000,0,620,0,0,0,0,0,0,0,0,0,1323,0,0,0,1314,0,3257,0,0,3380,2637,-0.9709418174260521,-0.23931566428755743,2024
24852,0,28,150775,6000,0,0,0,0,1465,662,0,0,0,2622,0,0,0,0,0,0,934,5683,0,0,6860,5683,-0.9709418174260521,-0.23931566428755743,2024
24853,0,28,150776,0,544,0,0,0,1195,0,0,413,0,687,0,732,0,0,1017,0,0,4044,0,0,3500,4044,-0.9709418174260521,-0.23931566428755743,2024
24854,0,28,150777,0,489,816,0,0,1045,0,0,0,0,0,0,0,1224,0,0,0,0,3085,0,0,1780,2269,-0.9709418174260521,-0.23931566428755743,2024
24855,0,28,150778,0,0,119,0,10,50,27,47,4,0,0,0,0,0,0,0,0,53,310,0,0,500,191,-0.9709418174260521,-0.23931566428755743,2024
24857,0,28,150780,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,7,0,267,0,0,1000,267,-0.9709418174260521,-0.23931566428755743,2024
24858,0,28,150781,0,146,0,0,278,0,0,7,0,0,0,344,0,0,0,0,0,0,629,0,0,483,629,-0.9709418174260521,-0.23931566428755743,2024
24861,0,28,150784,0,2344,1250,0,1935,0,2476,0,0,0,0,2079,0,0,2174,0,0,0,9914,0,0,6320,8664,-0.9709418174260521,-0.23931566428755743,2024
24862,0,28,150785,0,216,238,0,0,0,0,132,0,0,0,0,119,0,0,0,0,195,684,0,0,230,446,-0.9709418174260521,-0.23931566428755743,2024
24864,0,28,150787,0,2082,0,0,0,0,3152,674,0,0,0,0,0,0,0,3152,0,0,6978,0,0,4896,6978,-0.9709418174260521,-0.23931566428755743,2024
24868,0,28,150791,0,0,0,0,57,63,117,0,7,0,0,0,227,0,0,0,193,0,664,0,0,723,664,-0.9709418174260521,-0.23931566428755743,2024
24869,0,28,150792,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,172,0,0,324,172,-0.9709418174260521,-0.23931566428755743,2024
24870,0,28,150793,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,884,231,-0.9709418174260521,-0.23931566428755743,2024
24871,0,28,150794,0,6692,0,1304,761,0,2763,1830,2330,866,0,0,0,4679,0,0,0,0,14533,0,0,7841,14533,-0.9709418174260521,-0.23931566428755743,2024
24873,0,28,150795,0,0,0,1632,532,0,0,0,0,0,0,0,0,0,0,0,0,0,2164,0,0,2312,2164,-0.9709418174260521,-0.23931566428755743,2024
24875,0,28,150797,20000,0,0,0,2343,2176,1854,1830,3505,1626,4011,0,0,5025,0,4320,2244,2151,31085,0,0,33946,31085,-0.9709418174260521,-0.23931566428755743,2024
24877,0,28,150799,0,1196,0,832,0,0,939,0,0,0,0,0,0,0,0,95,807,0,2673,0,0,1477,2673,-0.9709418174260521,-0.23931566428755743,2024
24878,0,28,150800,0,0,0,0,0,47,0,27,0,0,0,0,0,0,0,0,80,0,154,0,0,572,154,-0.9709418174260521,-0.23931566428755743,2024
24879,0,28,150801,0,582,0,0,0,309,0,0,0,0,0,416,0,0,0,0,441,0,1166,0,0,584,1166,-0.9709418174260521,-0.23931566428755743,2024
24880,0,28,150802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,416,0,0,860,416,-0.9709418174260521,-0.23931566428755743,2024
24881,0,28,150803,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,187,0,0,150,187,-0.9709418174260521,-0.23931566428755743,2024
24882,0,28,150804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094,0,0,1094,0,0,2676,1094,-0.9709418174260521,-0.23931566428755743,2024
24883,0,28,150805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,182,0,0,700,182,-0.9709418174260521,-0.23931566428755743,2024
24885,0,28,150806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33,0,0,250,33,-0.9709418174260521,-0.23931566428755743,2024
24886,0,28,150807,0,2846,0,0,1298,0,1150,1014,0,0,0,0,0,0,0,0,0,2664,6126,0,0,3280,6126,-0.9709418174260521,-0.23931566428755743,2024
24887,0,28,150808,0,267,0,0,353,0,942,479,0,0,731,0,0,0,0,0,0,104,2609,0,0,2342,2609,-0.9709418174260521,-0.23931566428755743,2024
24888,0,28,150809,0,2523,0,0,0,0,1681,2120,0,0,0,5297,0,0,0,0,3134,0,12232,0,0,9709,12232,-0.9709418174260521,-0.23931566428755743,2024
24889,0,28,150810,0,961,0,0,0,0,0,2028,0,0,0,2040,0,0,0,2003,0,0,6071,0,0,5110,6071,-0.9709418174260521,-0.23931566428755743,2024
24892,0,28,150812,0,0,170,0,0,159,0,0,0,0,0,0,0,127,0,159,0,0,615,0,0,540,445,-0.9709418174260521,-0.23931566428755743,2024
24865,0,28,150788,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,51,0,0,521,0,500,620,521,-0.9709418174260521,-0.23931566428755743,2024
24860,0,28,150783,0,475,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,514,1085,0,1000,610,1085,-0.9709418174260521,-0.23931566428755743,2024
24866,0,28,150789,0,4294,0,0,62,260,1224,538,1107,328,2040,0,0,0,1224,0,513,0,7296,0,6000,3002,7296,-0.9709418174260521,-0.23931566428755743,2024
24867,0,28,150790,0,935,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,1125,0,2000,190,1125,-0.9709418174260521,-0.23931566428755743,2024
24839,0,28,150765,0,470,0,32,0,0,0,0,0,0,0,240,578,0,0,860,0,0,1710,0,1000,1240,1710,-0.9709418174260521,-0.23931566428755743,2024
24856,0,28,150779,0,175,0,825,195,495,0,0,0,0,152,0,330,0,407,597,0,0,3001,0,1000,2826,3001,-0.9709418174260521,-0.23931566428755743,2024
24876,0,28,150798,0,763,908,0,0,330,65,0,41,0,0,0,0,301,0,249,250,0,2144,0,1000,473,1236,-0.9709418174260521,-0.23931566428755743,2024
24850,0,28,150773,0,4888,1680,0,0,0,2042,0,1257,0,1834,0,0,1531,0,1361,0,1853,11558,0,6000,4990,9878,-0.9709418174260521,-0.23931566428755743,2024
24847,0,28,150770,0,1953,0,0,0,1160,0,366,0,0,848,0,0,0,1739,0,0,0,4113,0,2500,2160,4113,-0.9709418174260521,-0.23931566428755743,2024
24874,0,28,150796,0,6882,0,0,897,1768,1329,0,3196,0,0,3264,0,0,4160,1218,0,0,15832,0,9000,8950,15832,-0.9709418174260521,-0.23931566428755743,2024
24851,0,28,150774,0,3481,0,1460,0,0,678,0,0,0,0,0,2190,0,0,0,2363,0,6691,0,4500,3210,6691,-0.9709418174260521,-0.23931566428755743,2024
24890,0,28,150811,0,1952,0,1588,338,0,315,366,0,0,1588,0,0,0,0,0,857,0,5052,0,2500,3100,5052,-0.9709418174260521,-0.23931566428755743,2024
24859,0,28,150782,0,927,0,0,0,0,866,229,192,0,0,0,0,1632,0,0,0,0,2919,0,2000,1992,2919,-0.9709418174260521,-0.23931566428755743,2024
24893,0,28,150813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224,0,0,1224,0,0,2500,1224,-0.9709418174260521,-0.23931566428755743,2024
24894,0,28,150814,0,0,0,0,0,238,0,119,0,0,357,0,0,0,0,0,357,119,1190,0,0,1265,1190,-0.9709418174260521,-0.23931566428755743,2024
24896,0,28,150816,0,1063,0,0,204,260,1076,421,44,0,0,0,0,0,0,0,235,223,2463,0,0,1400,2463,-0.9709418174260521,-0.23931566428755743,2024
24897,0,28,150817,0,4180,0,0,0,1601,921,0,1805,0,0,0,1224,0,0,0,2219,1570,9340,0,0,5160,9340,-0.9709418174260521,-0.23931566428755743,2024
24900,0,28,150820,0,253,0,0,0,0,0,0,234,271,0,448,0,0,0,0,0,0,953,0,0,700,953,-0.9709418174260521,-0.23931566428755743,2024
24901,0,28,150821,0,0,0,0,0,1604,0,13,639,623,1224,0,0,448,1774,0,1527,322,8174,0,0,12544,8174,-0.9709418174260521,-0.23931566428755743,2024
24902,0,28,150822,1000,0,0,0,0,60,0,0,0,0,0,0,594,0,238,0,0,0,892,0,0,1410,892,-0.9709418174260521,-0.23931566428755743,2024
24903,0,28,150823,0,0,0,0,0,341,0,1620,0,0,0,0,0,0,0,0,0,0,1961,0,0,2000,1961,-0.9709418174260521,-0.23931566428755743,2024
24904,0,28,150824,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,726,0,0,1210,726,-0.9709418174260521,-0.23931566428755743,2024
24906,0,28,150826,0,0,0,0,0,0,0,45,0,0,0,369,0,0,0,0,0,0,414,0,0,580,414,-0.9709418174260521,-0.23931566428755743,2024
24908,0,28,150827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,97,0,0,400,97,-0.9709418174260521,-0.23931566428755743,2024
24909,0,28,150828,0,55,0,0,82,0,372,0,0,0,82,0,0,328,0,271,0,0,1135,0,0,1080,1135,-0.9709418174260521,-0.23931566428755743,2024
24911,0,28,150830,0,0,0,0,476,0,193,0,0,0,126,0,0,372,0,111,0,0,1278,0,0,1700,1278,-0.9709418174260521,-0.23931566428755743,2024
24913,0,28,150832,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,1224,0,0,1780,1224,-0.9709418174260521,-0.23931566428755743,2024
24914,0,28,150833,0,0,1950,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,2971,0,0,1040,1021,-0.9709418174260521,-0.23931566428755743,2024
24915,0,28,150834,0,0,0,0,0,0,0,65,0,0,0,0,0,1138,0,0,0,0,1203,0,0,5402,1203,-0.9709418174260521,-0.23931566428755743,2024
24921,0,28,150836,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,139,0,0,1000,139,-0.9709418174260521,-0.23931566428755743,2024
24925,0,28,150837,1000,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,832,0,0,1716,832,-0.9709418174260521,-0.23931566428755743,2024
24926,0,28,150838,0,0,0,0,0,0,0,0,240,0,0,0,330,0,0,0,0,0,570,0,0,830,570,-0.9709418174260521,-0.23931566428755743,2024
24927,0,28,150839,0,0,0,0,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,1224,0,0,2300,1224,-0.9709418174260521,-0.23931566428755743,2024
24928,0,28,150840,0,0,0,0,0,322,0,108,0,0,0,0,416,0,0,0,0,240,1086,0,0,1502,1086,-0.9709418174260521,-0.23931566428755743,2024
24929,0,28,150841,2000,0,0,0,217,507,217,167,19,0,408,0,0,0,0,0,0,847,2382,0,0,2494,2382,-0.9709418174260521,-0.23931566428755743,2024
24930,0,28,150842,0,0,0,0,117,73,67,73,788,180,0,454,0,0,0,0,145,268,2165,0,0,2273,2165,-0.9709418174260521,-0.23931566428755743,2024
24931,0,28,150843,0,4452,0,816,0,853,1527,2590,0,903,0,0,0,0,3264,0,2188,847,12988,0,0,8536,12988,-0.9709418174260521,-0.23931566428755743,2024
24932,0,28,150844,0,226,0,0,0,178,0,0,26,0,153,0,153,0,254,0,0,229,993,0,0,767,993,-0.9709418174260521,-0.23931566428755743,2024
24937,0,28,150846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,435,0,0,740,435,-0.9709418174260521,-0.23931566428755743,2024
24940,0,28,150847,0,0,0,0,0,0,134,0,39,0,0,0,0,121,0,121,0,39,454,0,0,871,454,-0.9709418174260521,-0.23931566428755743,2024
24941,0,28,150848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,139,0,0,330,139,-0.9709418174260521,-0.23931566428755743,2024
24945,0,28,150849,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51,0,0,130,51,-0.9709418174260521,-0.23931566428755743,2024
24946,0,28,150850,0,0,0,0,68,0,0,0,11,51,0,0,0,0,0,0,0,0,130,0,0,450,130,-0.9709418174260521,-0.23931566428755743,2024
24947,0,28,150851,0,0,0,63,0,51,0,0,0,0,0,0,51,0,0,0,0,0,165,0,0,620,165,-0.9709418174260521,-0.23931566428755743,2024
24948,0,28,150852,0,0,0,26,0,8,0,0,0,0,14,0,10,0,0,0,0,0,58,0,0,418,58,-0.9709418174260521,-0.23931566428755743,2024
24949,0,28,150853,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,5,11,0,0,500,11,-0.9709418174260521,-0.23931566428755743,2024
24950,0,28,150854,0,0,0,0,29,0,38,0,0,0,63,0,0,0,79,0,51,0,260,0,0,500,260,-0.9709418174260521,-0.23931566428755743,2024
24952,0,28,150856,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,33,0,0,430,33,-0.9709418174260521,-0.23931566428755743,2024
24953,0,28,150857,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,23,0,0,65,0,0,350,65,-0.9709418174260521,-0.23931566428755743,2024
24956,0,28,150858,0,0,0,0,0,0,0,0,133,0,0,186,0,0,0,0,0,0,319,0,0,360,319,-0.9709418174260521,-0.23931566428755743,2024
24957,0,28,150859,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,70,231,0,0,500,231,-0.9709418174260521,-0.23931566428755743,2024
24958,0,28,150860,0,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,0,38,102,0,0,500,102,-0.9709418174260521,-0.23931566428755743,2024
24959,0,28,150861,0,0,0,0,14,0,0,0,0,0,0,0,11,0,0,14,0,0,39,0,0,394,39,-0.9709418174260521,-0.23931566428755743,2024
24910,0,28,150829,500,195,238,0,0,66,10,0,17,0,0,0,0,476,0,0,116,70,993,0,1000,560,755,-0.9709418174260521,-0.23931566428755743,2024
24898,0,28,150818,0,1938,0,0,198,266,322,0,1144,130,0,0,0,1224,0,0,0,0,3284,0,3000,1346,3284,-0.9709418174260521,-0.23931566428755743,2024
24899,0,28,150819,0,0,0,0,0,0,433,0,0,0,1632,0,0,0,2460,0,0,0,4525,0,1000,4726,4525,-0.9709418174260521,-0.23931566428755743,2024
24905,0,28,150825,0,0,0,0,0,0,0,54,0,0,0,0,0,288,0,0,0,0,342,0,500,400,342,-0.9709418174260521,-0.23931566428755743,2024
24951,0,28,150855,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,500,340,252,-0.9709418174260521,-0.23931566428755743,2024
24912,0,28,150831,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,91,418,0,500,450,418,-0.9709418174260521,-0.23931566428755743,2024
24895,0,28,150815,0,1789,0,0,788,0,496,178,0,0,0,788,0,0,0,591,0,0,2841,0,3000,1052,2841,-0.9709418174260521,-0.23931566428755743,2024
24934,0,28,150845,0,1080,0,0,0,0,0,555,0,0,0,0,0,525,0,0,0,0,1080,0,2000,0,1080,-0.9709418174260521,-0.23931566428755743,2024
24961,0,28,150863,0,0,110,0,0,0,0,0,60,0,0,73,0,0,70,0,0,26,339,0,0,390,229,-0.9709418174260521,-0.23931566428755743,2024
24962,0,28,150864,0,0,0,0,51,0,0,29,0,0,101,0,73,0,0,0,70,0,324,0,0,410,324,-0.9709418174260521,-0.23931566428755743,2024
24964,0,28,150865,0,0,60,0,0,0,0,0,45,0,0,0,0,67,0,0,23,0,195,0,0,440,135,-0.9709418174260521,-0.23931566428755743,2024
24968,0,28,150866,0,0,90,0,106,0,114,0,0,0,0,0,0,97,0,7,0,0,414,0,0,410,324,-0.9709418174260521,-0.23931566428755743,2024
24969,0,28,150867,0,0,0,0,98,0,0,0,0,0,246,0,0,0,0,0,0,0,344,0,0,630,344,-0.9709418174260521,-0.23931566428755743,2024
24970,0,28,150868,0,0,0,0,70,0,0,0,0,0,0,136,0,0,0,0,0,0,206,0,0,548,206,-0.9709418174260521,-0.23931566428755743,2024
24971,0,28,150869,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,61,0,131,0,0,834,131,-0.9709418174260521,-0.23931566428755743,2024
24973,0,28,150871,0,0,0,0,0,23,0,0,0,0,0,98,0,0,0,0,0,0,121,0,0,360,121,-0.9709418174260521,-0.23931566428755743,2024
24974,0,28,150872,0,0,0,0,0,0,0,0,0,0,4,0,0,246,0,0,0,0,250,0,0,530,250,-0.9709418174260521,-0.23931566428755743,2024
24976,0,28,150873,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,403,6,-0.9709418174260521,-0.23931566428755743,2024
24982,0,28,150875,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,86,121,0,0,310,121,-0.9709418174260521,-0.23931566428755743,2024
24983,0,28,150876,0,0,0,63,0,0,0,0,32,0,0,0,0,0,0,0,32,0,127,0,0,500,127,-0.9709418174260521,-0.23931566428755743,2024
24987,0,28,150878,0,0,0,50,0,37,0,0,0,0,0,0,0,0,0,35,0,0,122,0,0,200,122,-0.9709418174260521,-0.23931566428755743,2024
24988,0,28,150879,0,0,78,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,662,28,-0.9709418174260521,-0.23931566428755743,2024
24989,0,28,150880,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,80,0,0,204,80,-0.9709418174260521,-0.23931566428755743,2024
24992,0,28,150881,0,0,0,0,0,27,0,0,70,0,0,0,0,0,0,0,0,0,97,0,0,691,97,-0.9709418174260521,-0.23931566428755743,2024
24994,0,28,150882,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,500,30,-0.9709418174260521,-0.23931566428755743,2024
24995,0,28,150883,2000,0,0,0,0,810,0,0,0,0,0,1224,0,0,0,0,396,0,2430,0,0,3354,2430,-0.9709418174260521,-0.23931566428755743,2024
24996,0,28,150884,0,1141,0,0,0,0,0,1897,0,404,0,0,0,1248,0,0,0,0,3549,0,0,2408,3549,-0.9709418174260521,-0.23931566428755743,2024
24998,0,28,150885,0,0,0,0,17,0,27,0,14,0,0,0,0,0,238,0,0,0,296,0,0,500,296,-0.9709418174260521,-0.23931566428755743,2024
25000,0,28,150886,0,0,0,2040,0,0,2077,730,62,0,0,0,0,0,0,0,0,705,5614,0,0,6242,5614,-0.9709418174260521,-0.23931566428755743,2024
25004,0,28,150888,0,0,0,204,0,3,330,0,67,0,0,0,0,0,0,0,0,141,745,0,0,1826,745,-0.9709418174260521,-0.23931566428755743,2024
25006,0,28,150890,0,1001,0,0,0,0,492,347,0,0,0,0,454,0,1134,0,0,574,3001,0,0,2000,3001,-0.9709418174260521,-0.23931566428755743,2024
25010,0,28,150891,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,473,14,-0.9709418174260521,-0.23931566428755743,2024
25011,0,28,150892,0,60,0,0,0,192,0,0,0,0,0,0,119,0,0,119,0,0,430,0,0,370,430,-0.9709418174260521,-0.23931566428755743,2024
25012,0,28,150893,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,225,0,-0.9709418174260521,-0.23931566428755743,2024
25013,0,28,150894,0,0,0,0,0,0,0,17,0,0,27,0,0,0,0,0,0,0,44,0,0,333,44,-0.9709418174260521,-0.23931566428755743,2024
25015,0,28,150895,0,0,0,0,80,0,54,0,27,27,191,0,0,0,0,0,54,0,433,0,0,720,433,-0.9709418174260521,-0.23931566428755743,2024
25019,0,28,150896,0,2569,0,0,271,265,1547,697,171,189,0,0,1134,0,0,0,0,0,4274,0,0,1705,4274,-0.9709418174260521,-0.23931566428755743,2024
25020,0,28,150897,0,0,0,0,0,57,0,0,0,66,119,0,0,0,0,0,0,0,242,0,0,250,242,-0.9709418174260521,-0.23931566428755743,2024
25024,0,28,150898,0,145,0,0,0,0,0,252,0,0,0,0,221,0,0,133,189,0,795,0,0,650,795,-0.9709418174260521,-0.23931566428755743,2024
25126,0,28,150899,0,117,0,612,940,0,0,0,1033,0,0,0,0,0,612,50,0,0,3247,0,0,3130,3247,-0.9709418174260521,-0.23931566428755743,2024
25128,0,28,150901,2000,0,0,0,0,0,406,0,0,0,0,0,2342,0,0,0,0,0,2748,0,0,4140,2748,-0.9709418174260521,-0.23931566428755743,2024
25129,0,28,150902,0,1280,0,0,0,0,2570,0,0,0,0,0,0,0,2410,0,0,0,4980,0,0,3700,4980,-0.9709418174260521,-0.23931566428755743,2024
25131,0,28,150904,0,1342,0,0,2176,13,489,0,0,0,0,4944,0,0,0,0,0,0,7622,0,0,6280,7622,-0.9709418174260521,-0.23931566428755743,2024
25135,0,28,150907,20000,17608,4895,0,2522,16439,6045,2862,377,0,15908,0,12237,0,4852,0,4561,1298,71996,0,0,49493,67101,-0.9709418174260521,-0.23931566428755743,2024
